User ID,Username,Tweet,Retweet Count,Mention Count,Follower Count,Verified,Bot Label,Location,Created At,Hashtags
373291,pedro62,Carry program kid live enough remember drug.,60,2,184,FALSE,0,Joyceside,02-03-2020 12.08,high
403580,cobbandrew,Design center head who nor in could own young hot shoulder expect mouth.,19,1,5686,TRUE,1,East Lisachester,06-01-2021 23.43,stuff high theory
914454,amy85,Poor offer sort life check ground full management its employee head usually size.,32,0,1535,TRUE,0,East Timothy,29-04-2021 20.23,program economic include realize
779971,walkeramy,Keep maybe our help statement itself shake safe.,86,4,7236,TRUE,0,East Karaport,20-07-2021 20.31,
506523,emily32,Ability these answer life life call.,8,2,9318,FALSE,0,Fordview,31-12-2022 0.48,believe
222497,vanessa07,Help ready matter ball throw respond event agree father.,47,3,6039,TRUE,0,Port Andrewtown,29-08-2020 4.53,
392905,jeffreykirk,Author yeah individual tough opportunity brother father.,42,0,7815,FALSE,1,South Kathyport,08-12-2021 22.39,small
907727,ubyrd,To any do operation Congress continue.,56,1,7525,FALSE,0,Port Andrew,01-02-2020 17.32,risk whom management white
382180,jordanjohnathan,Suffer sell adult term serious specific can media.,77,2,4463,TRUE,0,New Julie,27-01-2023 14.20,reality capital
267580,ncarson,Federal response adult exist every step soldier sport hold stand use travel score.,47,2,3551,FALSE,0,West William,02-07-2022 11.07,full
913252,phillip83,Candidate because hair late memory training.,50,2,1762,TRUE,1,Michaelfort,13-03-2020 17.36,half
968082,monica69,Street white half owner difference energy fish direction cup central heavy.,97,2,6747,FALSE,0,Rachelfort,31-03-2022 2.11,someone a rock under
113232,fitzpatrickbenjamin,Save policy week side truth cost century financial side pretty his.,49,4,4905,TRUE,1,Lake Scott,01-09-2022 21.23,city short game
296660,robertsonjose,Today rest seek star second nation rise vote treatment evidence when.,3,4,3321,FALSE,0,New Lauraton,26-12-2020 18.17,
736553,dana08,Agent glass perhaps away world success politics perhaps.,65,3,3744,FALSE,0,Allenland,26-01-2020 12.12,
544513,romerocody,Decide ten maintain fast thus fill develop write.,81,0,5477,FALSE,1,Alyssamouth,15-01-2023 2.32,
299510,scottjacobs,Certain job position stand stand morning political staff authority agency green style interesting.,86,3,5227,TRUE,0,Huffbury,22-02-2021 1.47,rest attack
783572,fkim,Guess piece continue his course parent though table nice.,62,4,9421,TRUE,1,Port Zachary,01-07-2021 6.38,door southern
465144,craigtorres,Act sort various size husband audience reality dinner.,48,3,3824,TRUE,0,Grahamburgh,19-11-2021 21.20,much north turn
875423,dwebb,Appear major firm range its message easy man would anyone in seek page.,71,2,6219,TRUE,0,Destinyfort,23-04-2021 10.02,
497045,philipflores,That letter her say near room choice color rate bar.,78,1,2792,TRUE,0,Collierville,01-03-2022 10.08,friend minute military
123290,jessicacontreras,Policy phone able store way read the heavy keep real writer.,85,4,8955,FALSE,1,Lake James,14-05-2022 9.22,local seek what
805444,baileyalejandra,Region determine room mouth board buy whose.,88,0,3565,FALSE,1,West Jason,22-06-2021 16.48,capital night like
571592,stevenrichmond,Medical threat play organization situation include.,79,1,990,TRUE,1,Shawnport,14-12-2020 2.47,manager music beyond
818189,coleannette,Say pretty brother each now general ahead throw upon.,27,3,5343,FALSE,1,Annmouth,18-03-2020 22.08,be claim control
333908,kaylaacevedo,Own ability teach improve force unit.,18,0,4711,FALSE,1,Tabithaside,28-08-2022 22.13,professor call first against course
666121,gonzalezcynthia,Low order health certain quality possible heart.,31,3,7164,TRUE,1,Port Amyville,05-06-2022 21.08,easy building listen subject
896227,pamela47,Trip maintain mission parent cold data choose her area describe these.,6,0,5996,TRUE,1,South Jessica,18-02-2022 15.02,itself
883667,holderlindsey,Among full picture act this thus take.,44,1,3304,TRUE,0,Franklinbury,01-04-2021 22.38,important evening
187192,bradfordsamuel,Cell require student garden half family mission.,62,1,939,TRUE,0,West Amyton,25-04-2023 16.03,appear hair admit degree
881150,smithadam,Too sport represent hundred street fly however class writer adult join one hour.,12,0,9606,TRUE,1,Nicolefort,30-01-2021 0.49,
877474,franciseric,Thus case last whatever across issue interview friend dark recognize treatment ability work.,0,0,7421,FALSE,0,Cohenburgh,09-04-2021 11.05,close brother stand
573830,cookeric,Least rate ready lay health never place prove rich happen particularly smile whose.,83,5,1946,TRUE,0,New Gregorychester,25-01-2022 18.22,break
585862,urodriguez,Lead ever bank adult want carry learn lawyer science.,19,5,7292,TRUE,0,Clarkmouth,08-01-2021 1.34,former
780554,houstoncarol,Position live most individual president pattern.,71,2,9954,FALSE,1,Changton,29-09-2022 13.06,white control not management option
138700,anthonyday,Parent politics according single reduce result research approach along all.,16,4,4451,TRUE,1,Ramirezview,31-05-2023 6.15,certainly
711691,nlopez,Page must yard figure human thousand board experience sing recognize raise important which.,45,5,9583,TRUE,0,West Judy,23-02-2021 12.25,information
967819,marshallerin,Wear government a easy modern film election education.,90,2,7363,TRUE,0,Morrisfurt,01-08-2022 11.06,water
448377,brianmoyer,Push decide own black level director little involve hundred natural manage.,66,5,7025,FALSE,1,Port Rodneyville,26-04-2020 21.45,student form white
508187,williamkeith,Leg future performance use last lose painting building.,90,1,3417,TRUE,1,Johnton,06-01-2020 12.42,measure wear me government
241479,mark06,About market expert assume style top game onto.,29,1,8448,FALSE,1,Robertsonstad,21-01-2020 20.53,onto owner result
207435,fprice,Guy instead cover participant recently Mr next cell buy live type.,10,3,8556,FALSE,0,Jeffreychester,09-04-2022 5.55,whose
128235,barbara24,His prepare manager another billion own.,98,5,8151,TRUE,1,Pattersonberg,14-05-2022 23.41,number
399371,marybrown,Participant success interesting during several once down religious meet analysis culture race spend.,99,1,6228,TRUE,1,Lake Theresamouth,06-09-2022 0.36,
749330,ssimpson,Different win newspaper TV room bill.,75,0,7407,FALSE,1,South Kristie,09-01-2020 7.26,property window say huge environment
646528,jeanshepherd,Far learn alone ago light to today own anything look ground.,1,5,6811,TRUE,1,Matthewton,24-10-2022 18.59,along enter
884942,robinwatts,Argue continue better me safe from.,83,5,8837,FALSE,0,Langville,26-11-2022 11.53,public see east human hotel
678998,dgarcia,Maintain owner our serious be reflect south kitchen control reality forward.,48,2,547,FALSE,0,Chandlerhaven,18-12-2021 18.35,when
142955,clong,Interview special machine teach himself include large available off ability.,62,5,1373,FALSE,1,West Brandon,15-08-2021 0.18,ground size
829799,kchristensen,She one on market conference seven style police.,38,4,9861,TRUE,1,Helenmouth,24-04-2023 12.49,nearly treat without voice image
564216,jenniferwilliams,Better summer citizen still seat population many without skin performance success concern seem.,49,2,1947,FALSE,1,Richardmouth,16-02-2021 22.39,once site rest notice
469994,williamrocha,Campaign concern write because kitchen marriage early approach.,26,1,8341,TRUE,0,Darrellbury,22-10-2022 20.39,factor author
749565,lmedina,That conference among chair particularly nice may front matter consider thank discover.,17,5,2256,FALSE,0,Toddbury,21-12-2020 15.36,rate speech position mouth message
118226,harrissarah,Hit official similar room trade until number something interesting season.,94,5,1698,FALSE,1,Sarahville,07-02-2023 15.15,source begin care provide husband
962871,luis28,Best result seven Mrs include news general garden.,76,3,2773,FALSE,1,Port Stevenfurt,29-02-2020 23.37,science
150720,patelmartin,Cover claim any interesting part staff.,11,4,7732,TRUE,0,Michaelhaven,18-08-2022 12.36,check police up paper
252252,kimberlyburns,House free avoid worker card president.,14,4,6242,TRUE,1,Hudsonville,19-05-2020 11.50,crime type himself politics book
857074,olivia06,At else development off style nothing rise than education color wind.,97,2,7321,TRUE,1,West Ronaldtown,11-11-2022 16.33,sing part
348345,ismith,This several whatever it author unit thank job federal sign executive.,67,5,5981,FALSE,1,Micheleside,19-03-2023 16.00,
467653,gonzalezphilip,Girl away better recently system so another.,11,1,3231,TRUE,1,West Debrahaven,26-03-2020 16.17,past else
109243,zjohnson,Over collection professional media picture especially at door skin wonder water.,52,0,1759,FALSE,0,Simmonsshire,28-05-2023 6.17,scene yet
592202,lisa14,Have policy reason something about leg.,3,4,7168,TRUE,0,Martinezfurt,21-05-2023 20.04,nothing forward base sport court
915209,allenmark,Tell every financial beat office produce million this perform feel perhaps.,68,1,1945,TRUE,0,South Anthonyborough,05-05-2021 1.19,
556050,amberanderson,Traditional across enter official her ten nor teacher surface it resource TV type.,55,3,1518,TRUE,1,North Melissaport,30-08-2021 23.11,know
762922,monica64,Wide yard movement PM worry after certainly true guy do involve table.,16,2,1876,TRUE,1,West Elizabeth,06-07-2022 11.10,
512870,gmartinez,Now remain understand director Republican collection.,100,1,37,FALSE,0,North Stephaniehaven,28-02-2023 12.43,glass
192294,floresshari,Drive exist tend mind increase remember film after music society it continue.,40,0,741,TRUE,1,Barryville,25-08-2020 7.17,sea easy almost reality suddenly
740350,emay,College clearly sure deep police eight American two parent.,81,0,4954,TRUE,1,East Reneeberg,08-01-2021 1.48,card wall important western
377115,wnorris,Able space information region argue send same.,53,0,2408,TRUE,1,Lake Benjamin,19-04-2023 8.29,key question everybody
876385,pateljerry,Generation believe yeah amount turn allow response million per someone by guy affect.,62,2,2828,FALSE,1,Wilsonborough,04-08-2020 22.32,easy score
130270,melissaayala,Weight southern certainly memory amount nothing itself the once yard.,19,4,5657,TRUE,1,Brianport,07-02-2020 7.36,kind skin choose second
102576,john66,Floor ask size his once night heart company.,77,5,7446,FALSE,1,Johnsberg,15-04-2022 14.01,decide security
558741,annettenorton,Allow will exist learn should recognize result last.,18,3,5399,FALSE,1,North Sarah,18-05-2022 17.13,newspaper
380229,gallagherjames,Collection thousand weight must science pay.,45,2,7682,FALSE,1,Richardview,26-02-2021 13.33,
421319,morrowjacqueline,Single nearly fund tend past agent argue.,5,3,3740,TRUE,0,Millerchester,19-02-2020 23.26,area ask
430561,davidwoods,Win account someone general sort alone let natural.,32,3,1336,TRUE,0,Lake Mollymouth,11-05-2021 23.49,
132631,smithashley,Seat former military billion compare true.,50,2,6316,FALSE,0,Turnerbury,08-09-2021 18.43,fast
703495,wardjennifer,Human western him coach always interest forward join past thank green.,33,4,8617,TRUE,0,Michaelland,04-07-2021 16.27,house small dark necessary
864096,hodgesstephen,Most suffer soon one her avoid exactly none building add successful.,97,0,4879,FALSE,1,Port Caitlinburgh,07-07-2022 14.29,positive him
768628,meganmann,Range yet kind it business animal heart performance company life themselves company.,64,5,2202,TRUE,1,Lake Cynthiamouth,18-04-2023 15.08,
894608,blake50,Certain decade recently ever late Mrs full himself.,7,1,5749,TRUE,0,Port Tina,02-04-2023 2.33,special he manager
442723,levineerin,Price forget once professor stop ready pressure there establish represent space because.,46,1,1534,FALSE,1,Currytown,07-09-2021 21.16,
814392,joyreid,Day mission he training worker value song.,61,1,9357,FALSE,0,North Kimberlytown,10-03-2023 17.45,join decade language from
509640,smithricky,Trade ball easy go five especially final recent.,66,2,9452,FALSE,0,Kochview,29-04-2021 0.16,despite difficult financial
552104,hwu,Skin president machine be growth must man pay.,100,4,7159,FALSE,0,Andersonport,28-05-2023 15.38,word see
723647,guzmandeanna,What rule resource even enter organization against perhaps.,68,1,3436,FALSE,0,Hopkinsside,15-09-2020 6.33,dream material national what special
315730,richardfields,Process head third company manager remain popular whole.,64,2,4050,TRUE,1,Janicetown,29-05-2022 2.02,operation meeting similar step gas
301271,andersonsteven,Pass happen together exactly likely indicate lay new view activity send.,98,0,1735,FALSE,0,Englishport,04-05-2023 4.41,serious structure hard
213946,gonzalezdenise,Single pull audience city risk ready member risk cost character fear.,69,2,5501,FALSE,0,Port Robert,08-09-2021 3.43,
360654,fgonzalez,Miss sign body air degree environment piece.,51,2,2213,TRUE,0,North Kathryn,18-11-2021 15.07,buy degree agency door
516754,nthornton,Sport society other want success member by shake.,87,5,4323,FALSE,0,Lisamouth,19-11-2020 17.43,enter away yard vote
931911,jeremy22,Fill important child measure however else act skin number significant alone friend.,86,3,4797,TRUE,1,New Jessica,01-03-2022 15.18,tree figure focus bit southern
659487,millerkatrina,Attack million address fire long adult actually necessary.,49,1,448,TRUE,0,North Michelle,29-07-2022 2.34,also
505940,joseph93,Coach form travel leg if represent economic southern.,56,5,1428,FALSE,1,Port Kristineville,14-09-2022 10.02,consider
689413,iblack,Front run security chance office so main few.,45,3,426,TRUE,1,Floreschester,04-02-2022 8.40,leg
590539,myerstimothy,Third behind pressure mention kind sometimes office majority second design sense always.,90,4,2324,FALSE,0,Williamshire,14-03-2023 5.48,room sing operation partner hard
621570,jameslarson,And really source career somebody dog.,16,5,9214,FALSE,0,Martinezton,28-04-2022 2.50,weight
408341,hbecker,A argue company great soldier provide everything worry.,44,0,9728,FALSE,1,Yoderborough,24-02-2022 13.14,season participant
971083,kirkbaker,Republican cold mouth far in blood case.,28,2,5823,FALSE,0,Floreschester,23-03-2022 1.52,nation
141492,sclark,Name without hard behavior development act same.,79,2,3896,FALSE,1,East Barbara,07-07-2020 1.46,
